claimId,product,aspect,condition,claimType,directionLabel,question,answer,positive,negative,neutral,spoke,silent,cell,confidence,hedgeReasons,limitations,evidenceCount,quotes
p044|product=None|보습감,아누아 피디알엔 히알루론산 100 수분크림,보습감,조건 없음 (이 제품 리뷰 전체),unconditional,혼재,이거 하나로 속건조까지 잡힐까?,"속보습을 확실히 채워준다, 수분감을 꽉 채워주는 느낌이라는 말이 많다. 다만 바르고 조금만 지나면 흡수되고 바로 당긴다는 반응과, 수분감이 덜 느껴졌다는 반응도 함께 나온다. 어떤 조건에서 갈리는지는 인용에서 뚜렷하게 드러나지 않는다.",162,7,2,171,184,355,hedged,의견이 갈린다 · 말하지 않은 사람이 많다 · 게이트가 한계를 남겼다,소수가 잡음 범위 · 태거 방향 오류 가능,4,"[positive] 피부의 속보습을 확실하게 채워줘서 (리뷰 47402753)
[positive] 수분감을 꽉 채워주는 느낌이었어요 (리뷰 39533316)
[negative] 이 크림 바르고 조금만 있으면 흡수되고 바로 땡기더라구요 (리뷰 53687538)
[negative] 수분감이 덜 느껴졌습니다 (리뷰 38875488)"
p044|skinTrouble=C05|보습감,아누아 피디알엔 히알루론산 100 수분크림,보습감,트러블 고민,conditional,혼재,트러블 있는 피부인데 이거 하나로 속건조가 잡힐까?,"속건조가 잘 잡히고 피부에 수분감이 도는 느낌이라는 평이 많다. 순한 느낌이라 트러블 피부에도 부담이 적다는 언급도 나온다. 다만 보습력을 기대하면 안 될 것 같다며 아쉬움을 남긴 리뷰도 있어, 건조도가 심한 경우엔 체감이 다를 수 있다.",21,2,0,23,20,43,hedged,의견이 갈린다 · 게이트가 한계를 남겼다,소수가 잡음 범위 · 태거 방향 오류 가능,3,"[positive] 정말 속건조를 잘 잡아줘요 (리뷰 39996672)
[positive] 엄청 촉촉한데 순한 느낌이라 (리뷰 62066655)
[negative] 보습력을 기대하시면 안되실 거 같고 (리뷰 43442589)"
p044|skinTrouble=미기재|보습감,아누아 피디알엔 히알루론산 100 수분크림,보습감,피부고민을 안 밝힌 리뷰,conditional,혼재,이거 하나로 속보습이 채워질까?,"피부 속까지 수분감이 꽉 채워지고 촉촉하게 정돈된다는 말이 많다. 특징 없는 크림이라는 다소 심드렁한 평과, 수분감이 풍부하지 않다는 소수 의견도 나오지만 이 제품만의 단점으로 짚을 만한 내용은 거의 보이지 않는다.",71,1,2,74,98,172,hedged,의견이 갈린다 · 말하지 않은 사람이 많다 · 게이트가 한계를 남겼다,소수가 잡음 범위 · 반대 1명 · 태거 방향 오류 가능,4,"[positive] 피부의 속보습을 확실하게 채워줘서 (리뷰 47402753)
[positive] 속까지 촉촉해지는 느낌 (리뷰 39811554)
[neutral] 특징없는 크림이라 생각하는데 (리뷰 63956454)
[negative] 수분감이 풍부하진 않은것 같네요 (리뷰 56314428)"
p044|skinType=미기재|보습감,아누아 피디알엔 히알루론산 100 수분크림,보습감,피부타입을 안 밝힌 리뷰,conditional,긍정,이거 하나로 촉촉함이 유지될까?,"발랐을 때 겉이 아니라 속부터 수분이 차오르는 느낌이라는 말이 반복적으로 나온다. 스며드는 속도나 정돈되는 느낌을 언급하는 리뷰도 있어 보습감 자체에 대한 불만은 눈에 띄지 않는다. 다만 '적당하다'는 정도로만 말하는 경우도 있어, 극적인 보습보다는 무난한 촉촉함에 가깝다.",64,0,1,65,98,163,hedged,말하지 않은 사람이 많다 · 게이트가 한계를 남겼다,태거 방향 오류 가능,3,"[positive] 피부의 속보습을 확실하게 채워줘서 (리뷰 47402753)
[positive] 속까지 촉촉해지는 느낌 (리뷰 39811554)
[neutral] 보습도 적당해서 (리뷰 63788837)"
p044|skinType=A02|유분/번들거림,아누아 피디알엔 히알루론산 100 수분크림,유분/번들거림,건성 피부,conditional,혼재,건성인데 이 크림 바르면 유분기가 뜨지 않을까?,"건성인데도 겉돌지 않고 끈적임 없이 촉촉하게 마무리된다는 평이 많다. 반면 같은 건성이라도 유분기만 피부 위에 동동 뜨는 느낌이라거나 기름지게 겉돈다는 불만도 꾸준히 나온다. 인용만으로는 이 차이를 가르는 사용량이나 도포 방식이 드러나지 않아, 발림새를 직접 확인해보는 편이 안전하다.",5,5,0,10,41,51,hedged,의견이 갈린다 · 말하지 않은 사람이 많다 · 게이트가 한계를 남겼다,태거 방향 오류 가능,4,"[negative] 이 제품은 특유의 기름진 느낌으로 마무리됩니다 (리뷰 61616629)
[positive] 건성 기준 번들거리거나 겉돌지 않고 (리뷰 49583242)
[negative] 유분기만 피부 표면에 동동 뜨는 느낌이라 (리뷰 51449433)
[positive] 끈적거림없이 촉촉해요 (리뷰 60278544)"
p044|skinTrouble=C02|유분/번들거림,아누아 피디알엔 히알루론산 100 수분크림,유분/번들거림,미백 고민,conditional,혼재,이거 하나로 유분기 없이 산뜻하게 마무리될까?,"번들거리지 않고 끈적임 없이 산뜻하게 마무리된다는 말이 많다. 다만 기름지게 겉돈다고 느낀 경우도 있고, 끈적임이 약간 있지만 불편할 정도는 아니라는 의견도 함께 나온다.",8,2,1,11,54,65,hedged,의견이 갈린다 · 말하지 않은 사람이 많다 · 게이트가 한계를 남겼다,태거 방향 오류 가능,4,"[positive] 건성 기준 번들거리거나 겉돌지 않고 (리뷰 49583242)
[positive] 끈적임 하나도 없는 크림 제형 (리뷰 37485752)
[negative] 기름이 ㅁㅊ듯이 겉돌거라는 생각 (리뷰 56271204)
[neutral] 사용후 끈적임은 다소있지만 불편할정도는 아니에요 (리뷰 46305744)"
p044|skinType=A03|유분/번들거림,아누아 피디알엔 히알루론산 100 수분크림,유분/번들거림,복합성 피부,conditional,혼재,복합성인데 이 크림 바르면 번들거리지 않을까?,"흡수가 빠르면서 끈적임 없이 산뜻하게 마무리된다는 평이 많다. 다만 유분감이 느껴진다거나 사용 후 다소 끈적인다는 반응도 함께 나와, 같은 제품에서도 체감이 갈린다.",10,4,1,15,80,95,hedged,의견이 갈린다 · 말하지 않은 사람이 많다 · 게이트가 한계를 남겼다,태거 방향 오류 가능,4,"[positive] 수분감은 딱 채워주면서 흡수는 빠르게 돼서 전혀 끈적임 없어서 (리뷰 52799303)
[positive] 번들거림이 전혀 없어서 (리뷰 47908487)
[negative] 유분감10 수분감 90 정도로 느껴져용 (리뷰 62066655)
[neutral] 사용후 끈적임은 다소있지만 불편할정도는 아니에요 (리뷰 46305744)"
p044|skinTrouble=C01|유분/번들거림,아누아 피디알엔 히알루론산 100 수분크림,유분/번들거림,잡티 고민,conditional,혼재,이거 바르면 유분지고 번들거리지 않을까?,"수분감은 채워지면서 흡수가 빨라 끈적임이 없다는 평이 많고, 건성도 겉돌지 않는다는 말이 있다. 다만 유분기가 표면에 뜨는 느낌이라거나 기름진 마무리감을 지적하는 리뷰도 있어, 마무리 질감에서는 평가가 갈린다.",10,5,2,17,69,86,hedged,의견이 갈린다 · 말하지 않은 사람이 많다 · 게이트가 한계를 남겼다,태거 방향 오류 가능,3,"[positive] 수분감은 딱 채워주면서 흡수는 빠르게 돼서 전혀 끈적임 없어서 (리뷰 52799303)
[negative] 이 제품은 특유의 기름진 느낌으로 마무리됩니다 (리뷰 61616629)
[negative] 유분기만 피부 표면에 동동 뜨는 느낌이라 (리뷰 51449433)"
p044|product=None|유분/번들거림,아누아 피디알엔 히알루론산 100 수분크림,유분/번들거림,조건 없음 (이 제품 리뷰 전체),unconditional,혼재,이거 바르면 기름지고 번들거리지 않을까?,"수분은 채우면서도 흡수가 빨라 끈적임이나 번들거림이 없다는 평이 많고, 건성 피부도 겉돌지 않는다는 언급이 있다. 다만 특유의 기름진 마무리감을 지적하거나 끈적거림 자체를 싫어하는 리뷰도 꾸준히 나와, 마무리 질감을 가르는 요인이 무엇인지는 인용만으로는 분명치 않다.",46,23,3,72,283,355,hedged,의견이 갈린다 · 말하지 않은 사람이 많다 · 게이트가 한계를 남겼다,태거 방향 오류 가능,4,"[negative] 이 제품은 특유의 기름진 느낌으로 마무리됩니다 (리뷰 61616629)
[positive] 수분감은 딱 채워주면서 흡수는 빠르게 돼서 전혀 끈적임 없어서 (리뷰 52799303)
[positive] 건성 기준 번들거리거나 겉돌지 않고 (리뷰 49583242)
[negative] 살짝 기름지기때문에 (리뷰 47409117)"
p044|skinTrouble=C05|유분/번들거림,아누아 피디알엔 히알루론산 100 수분크림,유분/번들거림,트러블 고민,conditional,혼재,트러블 피부인데 이거 쓰면 유분지고 번들거리지 않을까?,"발랐을 때는 흡수가 빠르고 끈적임이 없다는 평도 있지만, 시간이 지난 뒤나 다음 날 아침에 기름지고 번들거린다는 말이 더 자주 나온다. 유분감이 도드라진다거나 얼굴에서 겉돈다는 표현도 있고, 한여름처럼 더운 시기에는 버티기 어려울 수 있다는 언급도 있다.",5,9,0,14,29,43,hedged,의견이 갈린다 · 말하지 않은 사람이 많다 · 게이트가 한계를 남겼다,태거 방향 오류 가능,6,"[positive] 수분감은 딱 채워주면서 흡수는 빠르게 돼서 전혀 끈적임 없어서 (리뷰 52799303)
[negative] 흡수가 된 뒤에는 조금 끈적하다고 느껴졌지만 (리뷰 39996672)
[negative] 담날 번들번들 기름광 나서 (리뷰 54208916)
[negative] 유분감10 수분감 90 정도로 느껴져용 (리뷰 62066655)
[negative] 기름이 ㅁㅊ듯이 겉돌거라는 생각 (리뷰 56271204)
[negative] 한여름엔 어려울 수도 있을 것 같습니다 (리뷰 39699498)"
p044|skinTrouble=미기재|유분/번들거림,아누아 피디알엔 히알루론산 100 수분크림,유분/번들거림,피부고민을 안 밝힌 리뷰,conditional,혼재,이거 바르면 유분지고 번들거리지 않을까?,"끈적임 없이 산뜻하게 마무리되고 답답한 유분감 대신 얇은 수분막 느낌이라는 평이 많다. 다만 살짝 기름진다고 느낀 리뷰도 있어, 피부 상태나 사용량에 따라 갈릴 수 있다.",25,10,1,36,136,172,hedged,의견이 갈린다 · 말하지 않은 사람이 많다 · 게이트가 한계를 남겼다,태거 방향 오류 가능,3,"[negative] 살짝 기름지기때문에 (리뷰 47409117)
[positive] 끈적임이 1도 없어 (리뷰 47402753)
[positive] 답답한 유분감보다는 수분막이 얇게 씌워진 듯한 느낌이에요 (리뷰 63186790)"
p044|skinType=미기재|유분/번들거림,아누아 피디알엔 히알루론산 100 수분크림,유분/번들거림,피부타입을 안 밝힌 리뷰,conditional,혼재,이거 바르면 유분지고 번들거리지 않을까?,"끈적임 없이 산뜻하게 마무리되고 답답한 유분감보다는 얇은 수분막 같다는 평이 많다. 다만 살짝 기름지다고 느꼈다는 리뷰도 있어, 피부 상태나 사용량에 따라 다르게 느껴질 수 있다.",25,10,0,35,128,163,hedged,의견이 갈린다 · 말하지 않은 사람이 많다 · 게이트가 한계를 남겼다,태거 방향 오류 가능,3,"[negative] 살짝 기름지기때문에 (리뷰 47409117)
[positive] 끈적임이 1도 없어 (리뷰 47402753)
[positive] 답답한 유분감보다는 수분막이 얇게 씌워진 듯한 느낌이에요 (리뷰 63186790)"
p044|product=None|지속성,아누아 피디알엔 히알루론산 100 수분크림,지속성,조건 없음 (이 제품 리뷰 전체),unconditional,혼재,이 크림 바르면 수분감이 하루 종일 유지될까?,"집에 와서도 건조함이 없고 속당김 없이 하루가 편안하다는 후기가 많다. 수분감이 날아가지 않고 오래 유지된다는 말이 반복적으로 나온다. 다만 유수분 유지가 길지 않다고 느낀 리뷰도 있어, 피부 상태나 그날 컨디션에 따라 체감이 다를 수 있다.",24,3,0,27,328,355,hedged,의견이 갈린다 · 말하지 않은 사람이 많다 · 게이트가 한계를 남겼다,소수가 잡음 범위 · 태거 방향 오류 가능,4,"[negative] 유수분 유지가 길지 않아 (리뷰 61616629)
[positive] 수분감이 오래가서 (리뷰 53228091)
[positive] 하루 종일 속당김 없이 편안해요 (리뷰 47908487)
[positive] 진짜 수분감이 날아가지 않는다고 느꼈어요 (리뷰 38903994)"
p044|skinType=미기재|지속성,아누아 피디알엔 히알루론산 100 수분크림,지속성,피부타입을 안 밝힌 리뷰,conditional,긍정,이 크림 하나로 수분감이 하루 종일 유지될까?,"발라두면 시간이 지나도 당기거나 건조한 느낌이 없고, 수분감이 오래 유지된다는 말이 많다. 집에 돌아온 뒤에도 촉촉함이 남아있다는 언급도 있어, 지속력 자체에 대한 불만은 눈에 띄지 않는다.",10,0,0,10,153,163,hedged,말하지 않은 사람이 많다 · 게이트가 한계를 남겼다,태거 방향 오류 가능,3,"[positive] 촉촉함이 오래 유지 됩니당 (리뷰 48367516)
[positive] 집 와서도 건조한 느낌 하나도 없고 (리뷰 47881772)
[positive] 하루종일. 수분 가득해서 (리뷰 62001819)"
p044|product=None|탄력/탱탱함,아누아 피디알엔 히알루론산 100 수분크림,탄력/탱탱함,조건 없음 (이 제품 리뷰 전체),unconditional,혼재,이거 바르면 탄력 개선 효과를 볼 수 있을까?,"바른 직후 피부가 쫀쫀하고 탱탱해지는 느낌을 받았다는 리뷰가 많고, 회복력이 좋아졌다는 말도 나온다. 다만 팔자주름이 눈에 띄게 차오르거나 사라지는 수준은 아니라는 지적이 함께 있는데, 얕은 주름 예방 정도로는 만족하지만 깊은 주름 개선은 미미하다고 선을 긋는 리뷰가 있다.",11,3,2,16,339,355,hedged,의견이 갈린다 · 말하지 않은 사람이 많다 · 게이트가 한계를 남겼다,태거 방향 오류 가능,5,"[negative] 주름 개선 효과가 있긴하지만 미미한 제품인거 같아요 (리뷰 53687538)
[negative] 피부 탄력이 회복되면서 팔자 패인 부위가 차오르는 마법은 없어요 (리뷰 49583242)
[positive] 피부가 쫀쫀해서 (리뷰 39996672)
[positive] 피부가 탱탱해진 느낌을 받았습니다 (리뷰 38886256)
[positive] 얕은 주름들은 예방하기에 좋은 것 같아요 (리뷰 55461473)"
p044|skinTrouble=미기재|탄력/탱탱함,아누아 피디알엔 히알루론산 100 수분크림,탄력/탱탱함,피부고민을 안 밝힌 리뷰,conditional,혼재,탄력이나 주름 개선 효과를 기대해도 될까?,"피부가 탱탱하고 쫀득해졌다는 말이 꾸준히 나오고, 주름이 옅어지거나 개선에 도움이 된다는 언급도 함께 있다. 다만 팔자주름은 펴지는 효과가 없었다는 리뷰가 있어, 깊은 주름보다는 피부 탄력감 쪽에 더 맞는 것으로 보인다.",7,1,0,8,164,172,hedged,의견이 갈린다 · 말하지 않은 사람이 많다 · 게이트가 한계를 남겼다,소수가 잡음 범위 · 반대 1명 · 태거 방향 오류 가능,3,"[positive] 피부가 탱탱해진 느낌을 받았습니다 (리뷰 38886256)
[positive] 주름이 옅어지네요 (리뷰 62798590)
[negative] 팔자주름 펴지고..ㅋ..그런거 없습니다 (리뷰 63493720)"
p044|skinType=미기재|탄력/탱탱함,아누아 피디알엔 히알루론산 100 수분크림,탄력/탱탱함,피부타입을 안 밝힌 리뷰,conditional,혼재,이 크림으로 탄력이나 탱탱함이 느껴질까?,"바르고 나서 피부가 탱탱하거나 쫀득해졌다는 후기가 많고, 주름이 옅어졌다거나 개선에 도움이 된다는 언급도 이어진다. 다만 팔자주름처럼 눈에 띄게 펴지는 효과까지는 없었다는 후기도 있어, 탄력감은 느껴져도 깊은 주름 개선까지 기대하기는 어려울 수 있다.",7,1,0,8,155,163,hedged,의견이 갈린다 · 말하지 않은 사람이 많다 · 게이트가 한계를 남겼다,소수가 잡음 범위 · 반대 1명 · 태거 방향 오류 가능,3,"[positive] 피부가 탱탱해진 느낌을 받았습니다 (리뷰 38886256)
[positive] 주름이 옅어지네요 (리뷰 62798590)
[negative] 팔자주름 펴지고..ㅋ..그런거 없습니다 (리뷰 63493720)"
